ID	SMILES
3894771	Cn1ccnc1SCC(=O)c1c[nH]c2ccccc12
3894843	OC(CNc1ncnc2sccc12)c1ccccc1
389549	COc1ccc(C2=C(N)c3ccccc3C2=O)cc1
3896375	O=C(Cc1ccccc1)n1nc(-c2ccccc2)nc1NCc1ccco1
3896402	Cc1ccc(S(=O)(=O)N2CCOCC2)cc1C(=O)NC(=S)N1CC(C)OC(C)C1
3896874	CCN(CC)C(=S)SCC(=O)Nc1ncc2c(n1)CCCC2=O
3897232	CC(=O)N1N=C(c2ccc(C)cc2)OC1c1ccc(C(C)C)cc1
3897662	CC(C)NC(=O)CSc1nnc(-c2ccco2)n1N
3898532	Cc1cc(C(=O)Nc2nc(-c3ccccn3)cs2)ccc1[N+](=O)[O-]
3898663	Cc1ccc(NS(=O)(=O)c2ccc(C)c(NC(=O)COc3ccccc3)c2)c(C)c1
3898788	Cc1c(Cl)cccc1N1C(=O)CC(NNC(=O)c2cccs2)C1=O
3899	Cc1oncc1C(=O)Nc1ccc(C(F)(F)F)cc1
3899883	CCN(CC(=O)Nc1ccc(N2CCOCC2)cc1)C(=O)COc1ccc2c(C)cc(=O)oc2c1
3899885	Cc1cc(C(=O)COC(=O)c2ccc([N+](=O)[O-])o2)c(C)n1CC1CCCO1
3900809	N=c1oc2ccccc2cc1C(=O)NCc1ccccc1
3901767	CCOCCCNC(=S)Nc1ccc(Br)cc1Cl
3901787	O=C(CSc1nnc(-c2ccccn2)o1)Nc1ccccc1F
3902357	COc1cc(CC(=O)OCC(=O)N2CC(=O)Nc3ccccc32)cc(OC)c1OC
3903337	Cc1ccc(NC(=S)N2CCCC(O)C2)cc1
3903422	C=CCn1c(C)cc(C(=O)COC(=O)c2ccc(N)c([N+](=O)[O-])c2)c1C
3903461	Cc1ccc(NC(=O)c2cc3ccccc3oc2=O)cc1S(=O)(=O)N(C)C
3903758	O=C(OC1CCOC1=O)c1cccc(S(=O)(=O)Nc2cccc(Cl)c2)c1
3904314	CC(C)N(C(=O)COC(=O)c1ccccc1C(=O)c1ccc(Cl)c([N+](=O)[O-])c1)C(C)C
3904315	Cc1cc(-c2cn3ccccc3n2)c(C)n1-c1ccccc1
3904456	COc1ccc(/N=C2\SC(CC(=O)Nc3ccccc3)C(=O)N2Cc2ccccn2)cc1
3904727	Cc1cccc(SCC(=O)Nc2ccc3c(c2)OCCO3)c1
3904873	COc1cc(C(C[N+](=O)[O-])c2c(C)cc3ccccn23)ccc1O
3905433	Cc1ccc(NC(=S)NC2CCCCC2)cc1S(=O)(=O)N(C)C
3905505	CC12CCC(=O)N1C(C(=O)OCC(=O)Nc1ccc(Cl)c(Cl)c1)CS2
3906090	CN(C)c1ccc(CN(C(=O)c2ccccc2Br)C2CCS(=O)(=O)C2)cc1
3906150	S=C(NCCc1ccccc1)N1CCN(C23CC4CC(CC(C4)C2)C3)CC1
3906944	Cc1cc(C(=O)CN2C(=O)NC3(CCCCC3C)C2=O)c(C)n1Cc1cccs1
3908086	CCCCn1c(=O)[nH]c(=O)c2c1nc(-c1ccc(-c3ccccc3Br)o1)n2CCOC
3908167	CC(C)(C)c1ccc(CN2C(=O)c3ccccc3S2(=O)=O)cc1
3908392	Cc1ccc(NC(=O)NCC(c2ccccc2)N(C)C)cc1
3908783	Cc1ccc(S(=O)(=O)N(C)C)cc1NC(=S)NC(C)CCC(C)C
3911051	NS(=O)(=O)c1cccc(NC(=O)CSc2ccccn2)c1
3911409	Cc1onc(-c2ccccc2Cl)c1C(=O)Nc1ccc(N2CCOCC2)cc1
3911617	CN(C(=O)COC(=O)c1cc(-c2ccc(Cl)s2)nc2ccccc12)C1CCS(=O)(=O)C1
3911882	Cc1ccc(-c2nc(N)sc2CC(=O)OCC(=O)NCC2CCCO2)cc1
3912551	CC(=O)c1cccc(NC(=O)C(Sc2ncnc3ccccc23)c2ccccc2)c1
3912810	Cc1ccc(NS(=O)(=O)c2cc([N+](=O)[O-])ccc2NNC(=S)Nc2cc(C)ccc2C)c(C)c1
3913398	CC(C)CNS(=O)(=O)c1cc(C(=O)OCC(=O)c2ccc3c(c2)OCCO3)c(Cl)cc1Cl
3913511	OC1CCCN(C(=S)Nc2ccc(SC(F)F)cc2)C1
3913650	COc1ccc(OC)c(NC(=O)CC2S/C(=N/c3ccc(F)cc3)N(CCC3=CCCCC3)C2=O)c1
3913718	Clc1ncnc2scc(C3COc4ccccc4O3)c12
3914216	CCCn1c(NC(=O)c2cccc(C)c2C)nc2ccccc21
3914317	Cc1cc(C(=O)NCC2COc3ccccc3O2)c2ccccc2n1
3915089	CCN(CC)S(=O)(=O)c1cccc(NC(=O)COC(=O)c2n[nH]c(=O)c3ccccc23)c1
3915231	CCC(C)(C)C(=O)Nc1nnc(CCc2ccccc2)s1
3915676	CCN(C(=O)COC(=O)c1cc(-c2cccs2)nc2ccccc12)C1CCS(=O)(=O)C1
3915903	COc1ccc(C(CCNC(C)c2ccccc2)c2ccc(F)cc2)cc1
3915969	CC1=NN(c2nc3ccccc3[nH]2)C(=O)C1Cc1ccccc1
3916392	COc1ccc(NC(=O)CCSc2nnnn2C)cc1
39164	CN(C)c1ccc(/N=N\c2cccc3ccoc23)cc1
3916493	CC(=O)N1CCC(=NNC(=O)c2cc3ccccc3cc2O)CC1
3917007	O=C1COc2ccc(C(=O)COC(=O)CCSc3ccccc3)cc2N1
3917248	Cc1csc(Sc2ccc([N+](=O)[O-])cc2C(=O)OCC(=O)NC2CCCC(C)C2C)n1
3917382	CC1CCCCC1NC(=S)NC(=O)c1sc2ccccc2c1Cl
3918052	Cc1cc(C(=O)CSc2nc3ccccc3[nH]2)c(C)n1CC1CCCO1
3918060	CSc1ncccc1C(=O)OCC(=O)c1cc(C)n(CC2CCCO2)c1C
3918269	O=C(/N=C1\c2ccccc2CN1c1ccc(F)cc1)c1ccc(Cl)nc1
3918454	O=C(CSc1ccccn1)Nc1ccc(Cl)cn1
3918571	COc1ccc(C)cc1NC(=O)C(Sc1nnc(-c2ccncc2)n1-c1ccc(Cl)cc1)c1ccccc1
3918587	CN(c1ccccc1)c1nc(N)c([N+](=O)[O-])c(N2CCCCCC2)n1
3919272	Cc1[nH]c2c(Cl)cccc2c1CCNC(=O)C1CCCCC1C(=O)OCC(F)(F)F
3919312	O=C(CCc1ccccc1)Nc1ccc(F)c([N+](=O)[O-])c1
3920148	CCN(CC)S(=O)(=O)c1cc(NC(=O)C2Cc3ccccc3C(=O)O2)ccc1C
3920507	Cc1ccc(OCc2ccc([N+](=O)[O-])cc2)c([N+](=O)[O-])n1
3921069	Cc1ccccc1OCc1nnc(SCC(=O)Nc2ccc3nc(SCC(=O)Nc4ccccc4)sc3c2)n1C
3921356	Cc1cc(NC(=O)OC2CCCCC2)ccc1[N+](=O)[O-]
3921576	CCOC(=O)c1sc(NC(=O)Cc2ccc(F)cc2)nc1C
3921590	Cc1ccc(NC(=O)COC(=O)c2ccc([N+](=O)[O-])o2)cc1S(=O)(=O)N1CCCCCC1
3921677	CC1CCCN(c2ccc(C(=O)NCc3ccco3)cc2[N+](=O)[O-])C1
3921846	CC(C)(C)c1ccc(C(=O)NCC(=O)OCC(=O)Nc2ccc3c(c2)OCCO3)cc1
3922488	COc1ccc(NC(=O)CC2SC(NCC3CCCO3)=NC2=O)cc1
3923182	O=C(c1ccc(S(=O)(=O)Nc2ccc(F)cc2)cc1)N1CCN(c2ccccn2)CC1
3923586	O=C(Nc1nnc(C2CC2)s1)C1Cc2ccccc2CN1C(=O)c1ccco1
3923660	COc1ccc(NC(=O)CN2CCc3ccccc3C2)c(OC)c1
3923974	O=C(CC1CC2CCC1C2)Nc1nc(-c2ccccn2)cs1
3924007	O=C(Nc1cccc(C(F)(F)F)c1)C(Sc1ncnc2ccccc12)c1ccccc1
3924438	O=C(O)CC1=C(Nc2ccccc2)C(=O)N(c2ccccc2)C1c1ccc(Cl)cc1
3925406	CCOC(=O)C1CCCN(Cc2cc(=O)oc3cc(C)ccc23)C1
3925560	Cc1ccc2nc(-c3ccc(NC(=O)CN4C(=O)NC(C)(c5ccc(OC(F)F)cc5)C4=O)cc3)sc2c1
3925868	O=C(Nc1cccc(-c2csc(Nc3ccc(Cl)cc3)n2)c1)c1ccccc1
3926292	Cc1ccc(N2C(N)=C(C#N)C(c3ccsc3)C3=C2CC(C)(C)CC3=O)cc1
3926622	Cc1ccc(C(=O)Nc2ccc(C)c(S(=O)(=O)Nc3ccccc3Cl)c2)s1
3926665	CCN(CC)CCCNC(=O)c1ccc(OCC(=O)Nc2ccccc2C(F)(F)F)c(OC)c1
3926947	CCC(C)NC(=O)Cc1ccc(-c2ccccc2)cc1
3927528	CC1CCc2c(sc3nc(CSc4nnnn4C)[nH]c(=O)c23)C1
3928175	COc1cc(NC(=O)COC(=O)c2ccc(C)c(S(=O)(=O)N3CCCCC3)c2)c(C)cc1[N+](=O)[O-]
3928315	CC(=O)c1ccc(N2CCN(CC(=O)N(CC(C)C)c3c(N)n(CC(C)C)c(=O)[nH]c3=O)CC2)cc1
3928743	COc1ccc(N2CCN(C(=O)c3ccccc3Br)CC2)c([N+](=O)[O-])c1
3929926	CC(C)CC(NC(N)=O)C(=O)NCc1ccccc1Cl
39302	O=C(O)c1ccccc1C(=O)c1ccc(-c2ccccc2)cc1
3930609	Cc1cc(C(=O)COC(=O)CC2Sc3ccccc3NC2=O)c(C)n1-c1ccccc1
3930624	CC(C)CC(NC(=O)c1ccc(Cl)cc1)C(=O)OCC(=O)c1ccc2c(c1)NC(=O)CO2
3930992	COc1ccccc1Nc1ccc(NC(=O)c2cccc([N+](=O)[O-])c2C)cc1
3932233	Cc1ccc(N2C(=O)C(CC(=O)Nc3cccc(F)c3)N(C3CC3)C2=O)cc1
3932276	O=C(NCc1ccc(F)cc1)c1c2c(nc3ccccc13)CCC2
3932775	CCc1ccc2nc(NC(=O)c3ccc(N4C(=O)CCC4=O)cc3)sc2c1
393333	O=C(NNC(=O)c1ccccc1O)c1cccc(Br)c1
393335	O=C(NNC(=O)c1ccccc1O)c1ccco1
3933492	COc1cc2c(cc1OC)CN(c1ccc([N+](=O)[O-])cc1Cl)CC2
3933628	Cc1ccc(NC(=O)c2ccc(N3CCOCC3)c([N+](=O)[O-])c2)cc1S(=O)(=O)N1CCOCC1
3933941	CC(C)/N=c1/c([N+](=O)[O-])nn(C)n1O
3934235	Nc1ccc(C(=O)OCC(=O)N2CCc3ccccc3C2)cc1[N+](=O)[O-]
3934361	N#Cc1c(NC(=O)c2cc([N+](=O)[O-])ccc2N2CCOCC2)sc2c1CCCC2
3934765	CC1(c2ccc(OC(F)F)cc2)NC(=O)N(CC(=O)Nc2ccc(Cl)cc2F)C1=O
3936591	CN(C)S(=O)(=O)c1ccc(NC(=O)COC(=O)C2COc3ccccc3O2)cc1
3936594	COc1ccc(NS(=O)(=O)c2cccc(NC(=O)c3cnccn3)c2)cc1Br
3937026	O=C(CSc1ncnc2c1oc1ccccc12)NC1CCCC1
3937241	COc1ccc(CNc2nc(-c3cccnc3)nn2S(C)(=O)=O)cc1
3937343	Cc1cc(C(=O)NN=C2CCCCCC2)c(C)o1
3937443	COc1cc2c(cc1NC(=O)COC(=O)C(CCSC)NC(=O)c1ccccc1Cl)oc1ccccc12
3937862	COc1cccc(NC(=O)C(Sc2nnc(Nc3ccccc3C)s2)c2ccccc2)c1
3938413	N=c1oc2ccccc2cc1C(=O)Nc1cccc(F)c1
3938471	CCCC(NCCc1c(C)[nH]c2ccccc12)=C1C(=O)CC(c2ccccc2)CC1=O
3939214	O=C(c1cc2cc(Cl)ccc2[nH]1)N1CCCCC1
3939390	O=C(OCC(=O)C12CC3CC(CC(C3)C1)C2)c1cccnc1Cl
393988	Clc1ccc(OCc2nc3ccccc3[nH]2)cc1
3941719	Cc1ccc(NC(=S)Nc2ccc(C(C)C)cc2)cc1S(=O)(=O)N1CCCCCC1
3942056	O=C(CNC(=O)c1ccc(Cl)cc1Cl)OCC(=O)c1ccc2c(c1)OCCO2
3942275	CC1CN(S(=O)(=O)c2ccc(C(=O)Nc3nc(-c4cc5ccccc5o4)cs3)cc2)CC(C)O1
394278	COc1ccc(OCc2nc3ccccc3[nH]2)cc1
3943124	CCCc1ccc(OC(=O)c2ccc(O)cc2Cl)cc1
3943571	O=C(NC(Cc1c[nH]c2ccccc12)C(=O)Nc1ccc(OC(F)(F)F)cc1)c1cccs1
3943683	O=C(NCCc1ccc(Cl)cc1)C1COc2ccccc2O1
3944060	COc1ccc2nc(NC(=O)C3=NN(c4ccccc4)C(=O)CC3)sc2c1
3944642	COCC(=O)OCC(=O)Nc1cc(C)c(C)cc1[N+](=O)[O-]
3944789	COc1cccc(C(=O)Nc2nc3c(s2)CN(C)CC3)c1
394580	O=[N+]([O-])c1ccccc1OCCOc1ccccc1[N+](=O)[O-]
3945961	NC(=O)c1ccsc1NC(=O)COC(=O)C1CC2CCCC(C1)C2=O
3946151	O=C(CSc1nnc(Nc2ccccc2)s1)Nc1cccc(S(=O)(=O)N2CCCCC2)c1
3946295	CCOC(=O)c1cc(-c2ccccc2)sc1NC(=O)C(C)Sc1nnc(C)s1
3946921	CCN(CC)S(=O)(=O)c1cc(NC(=O)C(C)Nc2ccccc2N2CCOCC2)ccc1C
3947477	CC(NC(=O)COC(=O)c1cc(NS(=O)(=O)c2ccc(Cl)c([N+](=O)[O-])c2)ccc1O)C1CC2CCC1C2
3947598	CCN(CC)S(=O)(=O)c1cc(NC(=O)C(C)OC(=O)c2[nH]c(C)c(C(C)=O)c2C)ccc1C
3947745	OC(CNCC(c1ccc(Cl)cc1Cl)c1c[nH]c2ccccc12)c1ccccc1
394839	CC(=O)c1ccc(Nc2c3c([nH+]c4ccccc24)CCCC3)cc1
3948495	CCS(=O)(=O)N1Cc2ccccc2CC1C(=O)Nc1nc(C)cs1
3948578	CC(C)Oc1ccccc1C1Nc2ccccc2C(=O)N1c1ccc2c(c1)OCCO2
3948972	CC(C)CCN1C(=O)c2ccc(C(=O)Nc3cccc(S(N)(=O)=O)c3)cc2C1=O
3949258	Cc1ccc(NC(=O)CSc2n[nH]c(N)n2)cc1S(=O)(=O)N1CCOCC1
3949935	CC1CCc2c(sc3ncnc(NS(=O)(=O)c4cccs4)c23)C1
3950346	COc1ccc(-c2ccc(OC(=O)NC3CCS(=O)(=O)C3)cc2)cc1
39508	CCOC(=O)Cc1ccc2sc(-c3ccccc3)nc2c1
3951446	CC(Sc1cccc[n+]1[O-])C(=O)Nc1cccc([N+](=O)[O-])c1
3951473	O=C(NCc1ccccc1)c1ccc(S(=O)(=O)NCc2ccco2)cc1
3952204	O=C(NN=C1C2CC3CC(C2)CC1C3)c1cccs1
3953791	O=C(Nc1cccc(Cl)c1)Nc1cc(S(=O)(=O)N2CCCCC2)ccc1Cl
3954939	O=C(Nc1nc2ccccc2s1)C1CCN(S(=O)(=O)c2cc([N+](=O)[O-])ccc2Cl)CC1
39556	CN(C(=O)Oc1ccc([N+](=O)[O-])cc1)c1ccccc1
3956211	O=C(Nc1cccc(S(=O)(=O)N2CCCCC2)c1)c1ccccn1
3956916	COc1cc2c(cc1OC)C(c1cccs1)N(C(=O)C(C)C)CC2
3957047	CCS(=O)(=O)N1Cc2ccccc2CC1C(=O)Nc1nc2ccccc2s1
3957204	Cc1ccc(C(=O)Oc2ccc(C(=O)COC(=O)C3CC(=O)N(Cc4ccco4)C3)cc2)cc1
3957358	CN1CCN(S(=O)(=O)c2cnc(Cl)c(Br)c2)CC1
3957701	CCOc1ccc(C2C(C(=O)c3ccco3)=C([O-])C(=O)N2CCC[n+]2cc[nH]c2)cc1OC
3957784	CCS(=O)(=O)Nc1ccc(C2=NN(C(=S)Nc3ccccc3)C(c3ccco3)C2)cc1
3958188	CCc1ccc(OC(=O)c2cncc(Br)c2)cc1
3958676	Cc1cc(NC(=O)C2CCCC2)n(-c2nc3ccccc3[nH]2)n1
395945	CCN(CC)c1ccc2cc(C(N)=O)c(=N)oc2c1
3959454	COc1ccc(OP(C)(=O)Nc2ccc(SC(F)(F)F)cc2)cc1
3960250	O=C(NCCc1c[nH]c2ccccc12)C(=O)Nc1ccccc1
3960591	c1cc2c(cc1C1=NN=C(NC3CC3)SC1)OCCO2
3960923	CCN(C(=O)COC(=O)c1ccc(COc2ccc3c(C)cc(=O)oc3c2)cc1)C1CCS(=O)(=O)C1
3961056	CC(C)(C)C(=O)COC(=O)CNC(=O)c1ccc(Oc2ccccc2)cc1
3961463	CC1CCc2c(sc(NC(=O)CN3CCN(C(=O)c4ccco4)CC3)c2C#N)C1
3961677	O=C(CSc1nnc(-c2ccccc2Cl)o1)Nc1ccc2c(c1)OCCO2
3961832	Fc1ccccc1-c1cs/c(=N\c2cccnc2)n1CC1CCCO1
3961833	CCOC(=O)c1c(NC(=O)C(C)N2CCN(C(=O)c3ccco3)CC2)sc2c1CCCC2
3962444	COc1cc(NC(=O)c2cccc(C)c2)ccc1NC(=O)c1cc2ccccc2o1
3962479	CCC(NCCc1c(C)[nH]c2ccc(OC(F)(F)F)cc12)=C1C(=O)CC(c2ccccc2)CC1=O
3962495	CN(C)c1ccc(C(=S)N2CCN(c3ccc([N+](=O)[O-])cc3)CC2)cc1
3962842	CNc1oc(-c2ccc(Cl)cc2)nc1P(=O)(c1ccccc1)c1ccccc1
3962921	C[NH+]1CCN(Cc2nc3ccccc3c(=O)n2Cc2nc(-c3ccc([N+](=O)[O-])cc3)cs2)CC1
3962922	N#Cc1c(N2CCCC(O)C2)nc(N)c2c(N)nc3c(c12)CC(=O)N3C12CC3CC(CC(C3)C1)C2
3963866	Cc1ccc(C(=O)OCC(=O)N2CCOCC2)cc1
3964348	CCS(=O)(=O)N1Cc2ccccc2CC1C(=O)Nc1cccc(C)c1
3965509	COc1ccc2cc(C(N)=O)/c(=N\c3ccccc3)oc2c1
3965726	COc1ccc(Nc2nc(N)nc(CSC(=S)N3CCCCC3C)n2)cc1
3966223	Cc1ccc(NC(=O)Nc2cccc(C)n2)cc1
3966276	CCOC(=O)c1c(NC(=O)CN2C(=O)NC(C)(c3ccccc3)C2=O)sc(C)c1C
3966312	O=S(=O)(Nc1cc(S(=O)(=O)N2CCOCC2)ccc1N1CCOCC1)c1ccc2c(c1)OCCO2
3966561	COc1ccc(OC)c(C2C(C(=O)c3ccccc3)=C(C)Nc3nc4ccccc4n32)c1
3966645	Cc1[nH]c2ccc(OC(F)(F)F)cc2c1CC[NH2+]Cc1cccc([N+](=O)[O-])c1
3967325	Cc1ccc(C(=O)CCC2CCCCC2=O)cc1
3967407	Cc1cccc(N2C(=O)C3C(c4ccccc4)OC4(C(=O)c5ccccc5C4=O)C3C2=O)c1
3967840	O=C(NC(=S)Nc1cc(Cl)ccc1O)c1cccc(Br)c1
3967955	CCN(CC(=O)Nc1ccc(N2CCOCC2)cc1)C(=O)c1ccc(C(F)(F)F)cc1
3967961	CC1CCC2(CC1)NC(=O)N(CC(=O)Nc1ccc3c(c1)OCCO3)C2=O
3968539	O=C(COC(=O)c1ccccc1O)NCCC1=CCCCC1
3969903	Cc1cc(NC(=O)c2ccc(-c3ccccc3F)o2)no1
397073	CCN(CC)c1ccc2cc(-c3nnc(-c4ccccc4)o3)c(=O)oc2c1
397075	O=c1oc2ccccc2cc1-c1cn2ccccc2n1
397078	COc1ccc2oc(=O)c(-c3nc4ccccc4o3)cc2c1
3970790	CCc1ccc2c(CN3CCC(C(=O)OC)CC3)cc(=O)oc2c1
3971209	Cc1nn2c(=O)c(NC(=O)c3ccc(Cl)cc3)cnc2s1
3972180	Cc1ccc(NC(=O)c2ccc3ccccc3n2)cc1S(=O)(=O)N(C)C
3972605	O=C(NN=C1CCCCCCC1)c1ccc2ccccc2n1
3972699	COc1ccc(C=C(c2nc3ccccc3s2)c2nc3ccccc3s2)cc1O
3973468	Cc1ccc(N(CC(=O)NCCc2ccc(F)cc2)S(=O)(=O)c2ccc(Cl)c([N+](=O)[O-])c2)c(C)c1
3973726	O=C(NN=C1CCCCCC1)NC1CCCCC1
3973770	CCOc1ccc2nc(NC(=O)C3=NN(c4ccccc4)C(=O)CC3)sc2c1
3973861	Cc1cccc(-n2cc(-c3ccccc3)[nH]c2=S)c1
3974799	O=C(Nc1cccc(NC(=O)c2ccc(-c3ccc(Br)cc3)o2)c1)c1ccco1
3975072	COCC(C)n1c(C)cc(C(=O)CSc2ncccn2)c1C
3975184	O=C(Nc1nc2ccc(F)cc2s1)C1=NN(c2ccccc2)C(=O)CC1
3975871	CN(Cc1ccccc1)C(=O)C(C(=O)c1ccc(F)cc1)n1cc(Cl)ccc1=O
3976052	CCOC(=O)c1sc(NC(=O)Nc2ccccc2Cl)cc1C
3976167	Cc1ccc(N2C(=O)SC(Cc3ccccc3)C2=O)cc1
3976638	COc1cccc(-c2nnc(SC(C(=O)c3c[nH]c4ccccc34)c3ccccc3)n2C)c1
3977326	Cc1c(-n2cc(C(=O)c3cc(F)ccc3O)cc(C#N)c2=O)c(=O)n(-c2ccccc2)n1C
3977521	Cc1ccc(NC(=O)C(OC(=O)c2ccc(NC(N)=O)cc2)c2ccccc2)cc1Cl
3978154	Cc1cc(C(=O)COC(=O)c2ccc(N)c([N+](=O)[O-])c2)c(C)n1Cc1ccc2c(c1)OCO2
3978672	O=C(CN(c1ccccc1)S(=O)(=O)c1ccccc1)NCCSc1nc2ccccc2s1
3978781	CC1CCCC2(C1)NC(=S)N(c1ccccc1)N2
3979946	CC(C)(C)CC(=O)Nc1nnc(CCc2ccccc2)s1
3981547	Cc1ccc(OCC(=O)N2N=C(c3ccc(Cl)cc3)CC2c2ccco2)c([N+](=O)[O-])n1
3981549	COCCn1c(SC(C)C(=O)Nc2ncc(Cl)cc2Cl)nc2ccccc21
3981865	O=C(Nc1cccc(S(=O)(=O)Nc2ccccc2F)c1)c1ccc2ccccc2n1
3981948	COc1ccc(-c2nc(-c3ccc(Br)o3)no2)cc1
3982266	Cc1cccc2cc(C3CC(c4ccco4)=NN3S(=O)(=O)c3ccccc3)c(Cl)nc12
3982636	Cc1[nH]c2ccccc2c1CCNC(=O)c1ccc2c(c1[N+](=O)[O-])C(=O)c1ccccc1C2=O
398293	CN(C)C(=O)Oc1ccc(-c2cn3cc(Cl)ccc3n2)cc1
398315	CN(C)C(=O)Oc1ccc(OCc2nc3ccccc3[nH]2)cc1
3983477	CC(C)Oc1ccc(C(CC(=O)NCCCN(C)C)c2ccc(F)cc2)cc1
3983756	COCCn1cnc2c1c(=O)n(Cc1ccc(Br)cc1)c(=O)n2Cc1ccccc1
3986299	CN(C)c1ccc(/N=N\c2ccccc2C(=O)OCC(=O)N(C)c2ccccc2)cc1
3987410	COc1ccc(C(=O)OCC(=O)Nc2cc(S(=O)(=O)N3CCOCC3)ccc2N2CCCC2)cc1
3988576	Cc1ccc(C(=O)Nc2cc3ccccc3oc2=O)cc1
3988594	COc1ccccc1-c1nnc(SC(C(=O)c2c[nH]c3ccccc23)c2ccccc2)n1C
3988955	CN(c1ccccc1)S(=O)(=O)c1cccc(NC(=O)c2cc3ccccc3oc2=O)c1
3989113	COc1ccc(C2(c3ccc(O)cc3O)CC(c3ccccc3Cl)NC(=S)N2)cc1
3989718	O=C(CSc1ccccc1C(=O)NCc1ccccc1)NC1CCCCCCC1
3990126	CCc1ccc(C2NC(=S)NC3=C2C(=O)N(c2ccccc2OC)C(c2ccc(CC)cc2)N3)cc1
399108	Nc1nnc(-c2cc3ccccc3oc2=O)s1
399109	COc1ccc2oc(=O)c(-c3nnc(N)s3)cc2c1
3991779	COc1ccc(NC(=O)C2Cc3ccccc3CN2C(=O)c2ccco2)cc1
3993176	CCN1CCN(c2nc(Nc3cccc(OC)c3)nc(N)c2[N+](=O)[O-])CC1
3994136	Cc1cccc(NC2=NN=C(c3ccccc3F)CS2)c1C
3994333	CC(Cc1cccs1)NC(=O)Nc1ccc(Cl)c(Cl)c1
3994334	CC(Cc1cccs1)NC(=S)Nc1ccc(Cl)c(Cl)c1
3994336	CC(Cc1cccs1)NC(=S)Nc1ccccc1
3994354	COc1ccc(S(=O)(=O)N2Cc3ccccc3CC2C(=O)Nc2ccc3c(c2)OCO3)cc1
3995011	COc1ccc(C2c3ccc(O)cc3Oc3ncn(Cc4ccccc4)c(=N)c32)cc1OC
3995585	Cc1cc(C(=O)COC(=O)c2n[nH]c3ccccc23)c(C)n1CC1CCCO1
3995856	CCN(CC)S(=O)(=O)c1ccc(OC)c(NC(=S)Nc2cccc(C)c2C)c1
399616	COc1ccc(C(=O)c2sc(Nc3ccccc3)nc2N)cc1
399618	COc1ccc(Nc2nc(N)c(C(=O)c3ccc(OC)cc3)s2)cc1
3996184	CC(=O)c1ccc(OCCCC(=O)NC2CCCc3ccccc32)cc1
3996558	Cc1cc(C(=O)COC(=O)C2CCN(C(=O)c3ccc(Cl)cc3)CC2)c(C)n1CC1CCCO1
3997541	Cc1ccc(NC(=O)CN(C)C(=O)Nc2ccc(C)cc2)cc1
3998020	COCC(C)n1c(C)cc(C(=O)COC(=O)CNC(=O)c2ccccc2)c1C
3998197	CN(Cc1ccc(Br)cc1)CC(O)COc1cccc(Br)c1
3998242	O=C(CN1C(=O)C2CC=CCC2C1=O)Nc1nc2ccccc2s1
3998366	COC(=O)C(Cc1ccccc1)NC(=O)c1cc(=O)[nH]c2ccccc12
3999252	COc1ccccc1C(=O)Nc1nnc(CCc2ccccc2)s1
3999418	Cc1ccc(OCC(=O)c2c[nH]c3ccccc23)c([N+](=O)[O-])n1
4001028	Cc1cccc(N2CCN(C(=O)CN3C(=O)C4CC=CCC4C3=O)CC2)c1C
4001498	CC1CC(=O)N(c2ccc(C(C)C)cc2)C(=O)C1
4001711	CCC(C)NC(=O)Cn1c(COc2ccc(Cl)cc2Cl)nc2ccccc21
4002085	CN(C)c1ccc(C(CNS(=O)(=O)c2ccc3ccccc3c2)c2c[nH]c3ccccc23)cc1
4002152	COc1cccc(C2CC(c3ccc(NS(C)(=O)=O)cc3)=NN2C(=O)c2ccccc2)c1OC
4002999	CCOC(=O)C1C(=O)C=C(Nc2ccccc2F)CC1c1ccccc1
4003717	Cc1ccc(Nc2nc(CSc3nnc(-c4ccncc4)n3-c3ccccc3C)cs2)cc1
4004019	Cc1cc(NC(=O)C2CCCCC2)n(-c2nc3ccccc3[nH]2)n1
4004860	CCCCNc1nc(-c2ccccc2)nc(-n2ccnc2)n1
4005106	CC(C)CC(NC(N)=O)C(=O)Nc1ccc2c(c1)OCO2
4005140	CC1CCCC2(C1)NC(=S)c1c(sc3c1CCCC3)N2
4007154	O=C([O-])c1ccc(/N=N\Nc2cccc([N+](=O)[O-])c2)cc1
4007404	O=C(NC(=S)Nc1cccc(O)c1)c1ccco1
4008195	CN(/N=N\c1cccc([N+](=O)[O-])c1)c1cccc([N+](=O)[O-])c1
4008251	CCCn1c(SCC(=O)Nc2ccc(OC)cc2[N+](=O)[O-])n[nH]c1=O
4009024	CCC(=O)Nc1nc2ccc(NC(=O)c3cc(OC)c(OC)c(OC)c3)cc2s1
4009101	Cc1nc(NC(=O)CSc2nnc(-c3ccc4c(c3)OCO4)o2)c(Cl)cc1Cl
4009240	COC(=O)C1(C)NC(=O)c2ccccc2N1
4009418	O=C(Nc1cccc(S(=O)(=O)N2CCCCCC2)c1)c1ccc2ccccc2n1
4009612	COC(=O)c1cccc(NC(=O)NC23CC4CC(CC(C4)C2)C3)c1
4009677	CC(C)=CC(=O)OCc1cc([N+](=O)[O-])cc2c1OCOC2
4009697	CC(=O)Oc1c(C)cc(Cl)cc1C(=O)Nc1ccc([N+](=O)[O-])cc1Cl
4010113	COc1ccccc1NS(=O)(=O)c1cccc(NC(=O)c2ccc3ccccc3n2)c1
